maturity,model,gap,r2,pval,macro_gain
84,RW,7,-0.14635132019910246,0.0012122061145380947,0.04971888242552369
84,XGB (Fwd),8,-0.3186515614161074,0.004644184763248904,0.04591782659232546
84,XGB (Macro+Fwd),8,-0.27273373482378194,0.014926049169894484,0.04591782659232546
84,RW,8,-0.2860537879277285,0.005304468067312551,0.04591782659232546
84,XGB (Fwd),9,-0.3816464627038345,0.009115291848408535,0.058446310542230595
84,XGB (Macro+Fwd),9,-0.3232001521616039,0.02281923587376755,0.058446310542230595
84,RW,9,-0.4504868111973337,0.025998914095475723,0.058446310542230595
84,XGB (Fwd),10,-0.4586303509690113,0.015752119780629625,0.08643117530363975
84,XGB (Macro+Fwd),10,-0.37219917566537153,0.03360781744349339,0.08643117530363975
84,RW,10,-0.6333249663973686,0.10827901170680532,0.08643117530363975
84,XGB (Fwd),11,-0.5028351505458406,0.020533358769043275,0.07219779133663984
84,XGB (Macro+Fwd),11,-0.43063735920920077,0.04011148085728511,0.07219779133663984
84,RW,11,-0.8055395866422332,0.27784304947587224,0.07219779133663984
96,XGB (Fwd),0,0.5033471358419046,7.257321453790766e-07,0.015375255699656809
96,XGB (Macro+Fwd),0,0.5187223915415614,4.032861276037636e-06,0.015375255699656809
96,RW,0,0.8419918309460519,2.6572066569308106e-07,0.015375255699656809
96,XGB (Fwd),1,0.29792540842760507,2.454478624347445e-06,0.08390655056657137
96,XGB (Macro+Fwd),1,0.38183195899417643,1.3303714311185821e-05,0.08390655056657137
96,RW,1,0.6576076028827551,2.032192645273767e-06,0.08390655056657137
96,XGB (Fwd),2,0.1670009025503708,7.842307977234952e-06,0.10153382311396308
96,XGB (Macro+Fwd),2,0.2685347256643339,3.5689608529065886e-05,0.10153382311396308
96,RW,2,0.5052997095068317,6.558319505134413e-06,0.10153382311396308
96,XGB (Fwd),3,0.06693643612517752,2.0223617752779255e-05,0.08906285454156604
96,XGB (Macro+Fwd),3,0.15599929066674356,8.448918020942386e-05,0.08906285454156604
96,RW,3,0.3409237454352887,2.2417875699121126e-05,0.08906285454156604
96,XGB (Fwd),4,-0.030397124292258493,6.291887466591817e-05,0.0753277290516412
96,XGB (Macro+Fwd),4,0.04493060475938271,0.00030159493867065734,0.0753277290516412
96,RW,4,0.18258912590986254,7.111841046170131e-05,0.0753277290516412
96,XGB (Fwd),5,-0.10976838946365586,0.00018649925570346504,0.0687707651438001
96,XGB (Macro+Fwd),5,-0.04099762431985576,0.0006188645209932453,0.0687707651438001
96,RW,5,0.04813728457698874,0.00017330996156350587,0.0687707651438001
96,XGB (Fwd),6,-0.18377088179040935,0.0004056386501049003,0.05482216180644839
96,XGB (Macro+Fwd),6,-0.12894871998396096,0.0018007339039382009,0.05482216180644839
96,RW,6,-0.07034744861257192,0.00045616585432628476,0.05482216180644839
96,XGB (Fwd),7,-0.2476080143770727,0.0010852705389251538,0.04596498671743943
96,XGB (Macro+Fwd),7,-0.20164302765963327,0.004606134312855836,0.04596498671743943
96,RW,7,-0.20279661212108713,0.001986969758036694,0.04596498671743943
96,XGB (Fwd),8,-0.31642690976159327,0.002701104089790407,0.02338401340693097
96,XGB (Macro+Fwd),8,-0.2930428963546623,0.013494040410925279,0.02338401340693097
96,RW,8,-0.3466993088277335,0.009191510163669148,0.02338401340693097
96,XGB (Fwd),9,-0.3837021200516806,0.0058137700654598,0.02384633024094507
96,XGB (Macro+Fwd),9,-0.3598557898107355,0.02474359997850062,0.02384633024094507
96,RW,9,-0.5104879566756073,0.041850228672859036,0.02384633024094507
96,XGB (Fwd),10,-0.45473661690933787,0.010321337262271135,0.02872411584874146
96,XGB (Macro+Fwd),10,-0.4260125010605964,0.042787308895264164,0.02872411584874146
96,RW,10,-0.6946461493604592,0.15600810168611567,0.02872411584874146
96,XGB (Fwd),11,-0.49813069861273807,0.014611312284683708,0.023456560860844133
96,XGB (Macro+Fwd),11,-0.47467413775189393,0.05056861322350792,0.023456560860844133
96,RW,11,-0.8693001877320259,0.3584305061739177,0.023456560860844133
108,XGB (Fwd),0,0.5020709598659499,3.8721292705545807e-07,0.018474080135442827
108,XGB (Macro+Fwd),0,0.5205450400013927,2.6356736000376912e-06,0.018474080135442827
108,RW,0,0.8370646770585484,1.9709746501561654e-07,0.018474080135442827
108,XGB (Fwd),1,0.303892770885288,1.3908330762646415e-06,0.07960913996462782
108,XGB (Macro+Fwd),1,0.3835019108499158,5.827821402015765e-06,0.07960913996462782
108,RW,1,0.6488075890522165,1.6421715381964574e-06,0.07960913996462782
108,XGB (Fwd),2,0.16874190949463375,3.981349082082808e-06,0.0961223747510418
108,XGB (Macro+Fwd),2,0.26486428424567554,1.9634751139196993e-05,0.0961223747510418
108,RW,2,0.4944480972857871,5.273879183698149e-06,0.0961223747510418
108,XGB (Fwd),3,0.06070950808302833,1.3893166806999702e-05,0.08208277143017884
108,XGB (Macro+Fwd),3,0.14279227951320717,7.314507561673178e-05,0.08208277143017884
108,RW,3,0.3249273599998438,1.935498520355683e-05,0.08208277143017884
108,XGB (Fwd),4,-0.03448931294526947,4.1597083895728026e-05,0.081935562304837
108,XGB (Macro+Fwd),4,0.04744624935956754,0.00015310871738216658,0.081935562304837
108,RW,4,0.1597217653267059,6.814783220987497e-05,0.081935562304837
108,XGB (Fwd),5,-0.10513420355652903,0.00010321083955722177,0.05052938706782295
108,XGB (Macro+Fwd),5,-0.054604816488706076,0.0005696784829976043,0.05052938706782295
108,RW,5,0.019860508664925725,0.00018513450874524384,0.05052938706782295
108,XGB (Fwd),6,-0.16648766478893395,0.00018763880486494244,0.028702583641335044
108,XGB (Macro+Fwd),6,-0.1377850811475989,0.001704407313180889,0.028702583641335044
108,RW,6,-0.10479101266594726,0.0005636229541723381,0.028702583641335044
108,XGB (Fwd),7,-0.23882015100165876,0.0005700915696240649,0.014638612505524007
108,XGB (Macro+Fwd),7,-0.22418153849613476,0.00469441624662037,0.014638612505524007
108,RW,7,-0.24430150095485992,0.002817478295269349,0.014638612505524007
108,XGB (Fwd),8,-0.3010539699233543,0.0014248497213804612,0.013738624428160984
108,XGB (Macro+Fwd),8,-0.28731534549519333,0.008171660677647852,0.013738624428160984
108,RW,8,-0.3913263660552191,0.01334765239613056,0.013738624428160984
108,XGB (Fwd),9,-0.365391548014254,0.003190713552750468,0.03153235308335045
108,XGB (Macro+Fwd),9,-0.33385919493090355,0.013013988670260379,0.03153235308335045
108,RW,9,-0.554369940613801,0.057010694241249826,0.03153235308335045
108,XGB (Fwd),10,-0.44156402672158435,0.006665672991880811,0.027946045823059595
108,XGB (Macro+Fwd),10,-0.41361798089852475,0.027405454628178783,0.027946045823059595
108,RW,10,-0.7387613535639763,0.19517270215945515,0.027946045823059595
108,XGB (Fwd),11,-0.4899194800062885,0.009769554409857162,0.025491936741041554
108,XGB (Macro+Fwd),11,-0.46442754326524693,0.04036873663133356,0.025491936741041554
108,RW,11,-0.9146865813011213,0.41570714346025295,0.025491936741041554
120,XGB (Fwd),0,0.5159975274382653,2.688644388237904e-07,-0.0017300024795365854
120,XGB (Macro+Fwd),0,0.5142675249587287,1.6833247319381073e-06,-0.0017300024795365854
120,RW,0,0.8338555244868213,2.066642613707259e-07,-0.0017300024795365854
120,XGB (Fwd),1,0.314712134158851,9.754737162470661e-07,0.0550582312378769
120,XGB (Macro+Fwd),1,0.3697703653967279,5.8406277563261e-06,0.0550582312378769
120,RW,1,0.6437669870738953,1.721702486245924e-06,0.0550582312378769
120,XGB (Fwd),2,0.18089034574828278,3.077411346197323e-06,0.07017255309377135
120,XGB (Macro+Fwd),2,0.2510628988420541,1.971909244680159e-05,0.07017255309377135
120,RW,2,0.48844913007218327,5.17377629971616e-06,0.07017255309377135
120,XGB (Fwd),3,0.07673415606945111,9.85410574472212e-06,0.06014473670442366
120,XGB (Macro+Fwd),3,0.13687889277387477,6.245199767196397e-05,0.06014473670442366
120,RW,3,0.3155238904330304,1.938056029759938e-05,0.06014473670442366
120,XGB (Fwd),4,-0.006789983584867043,2.2424016376421108e-05,0.0503124576318843
120,XGB (Macro+Fwd),4,0.04352247404701726,0.0001749280687205479,0.0503124576318843
120,RW,4,0.1456544915048157,7.183477029082397e-05,0.0503124576318843
120,XGB (Fwd),5,-0.0750000653678633,5.454280656314037e-05,0.03347887938208438
120,XGB (Macro+Fwd),5,-0.04152118598577892,0.00038845561876654777,0.03347887938208438
120,RW,5,0.0033640353908231946,0.00020351703493137752,0.03347887938208438
120,XGB (Fwd),6,-0.14052043594530206,0.00012473682799063468,0.012324292988533658
120,XGB (Macro+Fwd),6,-0.1281961429567684,0.0012758635937201168,0.012324292988533658
120,RW,6,-0.1256742988039634,0.0006809651593790988,0.012324292988533658
120,XGB (Fwd),7,-0.1995369286573987,0.000315872596241662,0.009289074875324266
120,XGB (Macro+Fwd),7,-0.19024785378207443,0.0027274279272202495,0.009289074875324266
120,RW,7,-0.27071812252569405,0.0037276611316756636,0.009289074875324266
120,XGB (Fwd),8,-0.26181309085283244,0.0008327717624693198,-0.004408507994404065
120,XGB (Macro+Fwd),8,-0.2662215988472365,0.005275858909094877,-0.004408507994404065
120,RW,8,-0.4203749934877097,0.017715187939988275,-0.004408507994404065
120,XGB (Fwd),9,-0.3205575679980479,0.0019411896285578267,0.017095798304185283
120,XGB (Macro+Fwd),9,-0.3034617696938626,0.008707524952200507,0.017095798304185283
120,RW,9,-0.5828585111758315,0.07086972211055886,0.017095798304185283
120,XGB (Fwd),10,-0.4090859345317084,0.004681508726607442,0.038809668163412026
120,XGB (Macro+Fwd),10,-0.37027626636829636,0.014828303102842888,0.038809668163412026
120,RW,10,-0.7677641292179309,0.22588869346830442,0.038809668163412026
120,XGB (Fwd),11,-0.45177600944565266,0.0072821390872112035,0.001328247938380489
120,XGB (Macro+Fwd),11,-0.45044776150727217,0.02610379590416323,0.001328247938380489
120,RW,11,-0.9448102852428637,0.4544867295021986,0.001328247938380489
